order_value_gbp,number_of_items,country_0,city_0,type_of_food_2,time_of_day,prep_time_seconds,0
43.3,3.0,1,0,4,0,767.0,967.4252
21.4,4.0,1,0,4,0,1085.0,890.7514
20.5,3.0,1,0,4,2,1020.0,881.7399
30.8,2.0,1,0,4,0,660.0,937.0524
30.1,3.0,1,0,4,2,834.0,1097.4094
17.5,3.0,1,0,4,2,1074.0,839.5158
35.3,2.0,1,0,4,2,755.0,939.2664
43.4,3.0,1,0,4,0,1038.0,967.4252
39.8,3.0,1,0,4,2,1318.0,913.0984
26.5,3.0,1,0,4,3,484.0,899.58264
28.0,2.0,1,0,4,3,771.0,888.4575
21.4,6.0,1,0,4,0,936.0,931.16205
18.25,2.0,1,0,4,2,1038.0,810.6084
24.7,2.0,1,0,4,2,463.0,873.048
35.0,2.0,1,0,4,3,897.0,934.54224
35.0,2.0,1,0,4,3,836.0,934.54224
19.3,2.0,1,0,4,0,866.0,834.59375
32.1,3.0,1,0,4,0,675.0,925.1207
18.25,2.0,1,0,4,0,514.0,792.8443
21.4,3.0,1,0,4,2,1315.0,896.38055
44.4,3.0,1,0,4,3,786.0,987.5628
47.5,4.0,1,0,4,2,1508.0,993.7202
21.75,5.0,1,0,6,3,685.0,938.2695
15.9,2.0,1,0,6,3,372.0,826.29474
39.15,7.0,1,0,6,0,539.0,1104.101
33.45,7.0,1,0,6,0,403.0,1066.2767
16.05,3.0,1,0,6,2,516.0,833.85846
23.85,4.0,1,0,6,3,1127.0,940.7433
20.45,3.0,1,0,6,0,352.0,951.4875
20.75,4.0,1,0,6,2,507.0,933.7917
21.4,3.0,1,0,6,3,367.0,964.90814
17.5,5.0,1,0,6,0,287.0,866.6474
25.05,4.0,1,0,6,2,2739.0,937.48175
23.4,4.0,1,0,6,2,558.0,932.5174
20.7,3.0,1,0,6,0,699.0,969.2549
35.65,5.0,1,0,6,0,820.0,1086.5524
20.15,3.0,1,0,6,2,713.0,914.8242
39.9,8.0,1,0,6,0,2436.0,1254.5486
23.7,6.0,1,0,6,0,891.0,1011.41754
25.4,5.0,1,0,6,0,727.0,982.95355
18.2,4.0,1,0,6,0,584.0,871.2214
22.1,5.0,1,0,6,2,815.0,940.13666
40.85,6.0,1,0,6,2,715.0,1064.4357
23.9,3.0,1,0,6,2,633.0,938.4554
21.95,4.0,1,0,6,2,362.0,909.5849
20.3,3.0,1,0,6,3,673.0,917.8508
33.45,3.0,1,0,6,3,1086.0,1028.8575
24.45,5.0,1,0,6,3,980.0,959.3953
47.6,6.0,1,0,6,0,623.0,1098.5142
27.0,3.0,1,0,6,0,569.0,964.19604
15.5,3.0,1,0,6,2,312.0,844.80566
17.5,4.0,1,0,6,0,589.0,848.5517
26.2,6.0,1,0,6,2,790.0,986.35565
16.4,3.0,1,0,6,2,680.0,848.4132
21.65,4.0,1,0,6,0,641.0,940.78156
17.2,2.0,1,0,6,0,364.0,835.70184
34.7,4.0,1,0,6,2,664.0,1054.675
17.7,5.0,1,0,6,3,1330.0,874.23157
40.6,6.0,1,0,6,0,525.0,1140.3142
15.2,2.0,1,0,6,0,717.0,843.13574
19.9,3.0,1,0,6,0,586.0,898.874
27.9,5.0,1,0,6,2,839.0,992.76544
23.65,5.0,1,0,6,2,385.0,953.0424
22.7,4.0,1,0,6,0,416.0,960.3207
15.8,3.0,1,0,6,2,367.0,843.10864
21.15,3.0,1,0,6,2,584.0,922.0606
21.4,2.0,1,0,6,0,913.0,871.7672
24.5,5.0,1,0,6,2,1050.0,957.1074
29.25,4.0,1,0,6,2,926.0,970.73004
16.75,3.0,1,0,6,1,820.0,1268.611
18.6,3.0,1,0,6,2,1257.0,858.2151
16.6,3.0,1,0,6,3,546.0,850.33276
19.2,2.0,1,0,6,0,547.0,870.6464
26.9,5.0,1,0,6,0,530.0,982.95355
25.65,4.0,1,0,6,2,621.0,937.48175
16.45,2.0,1,0,6,2,422.0,817.8703
21.4,3.0,1,0,6,0,516.0,996.99243
20.3,5.0,1,0,6,0,588.0,965.7195
16.9,2.0,1,0,6,0,544.0,840.47266
21.4,3.0,1,0,6,2,695.0,962.3263
24.45,4.0,1,0,6,2,1025.0,937.48175
18.5,2.0,1,0,6,2,591.0,818.5908
26.95,4.0,1,0,6,2,1335.0,937.48175
15.5,3.0,1,0,6,0,377.0,841.314
20.95,5.0,1,0,6,3,479.0,953.9233
15.5,2.0,1,0,6,3,809.0,830.60266
20.25,3.0,1,0,6,3,661.0,917.8508
17.45,4.0,1,0,6,2,746.0,848.89465
34.2,5.0,1,0,6,0,820.0,1072.291
21.95,3.0,1,0,6,2,591.0,909.5849
15.9,4.0,1,0,6,3,782.0,846.689
26.7,4.0,1,0,6,0,820.0,964.19604
22.75,2.0,1,0,6,2,928.0,869.1401
35.95,4.0,1,0,6,2,881.0,1056.7631
28.85,3.0,1,0,6,0,895.0,996.73193
31.45,7.0,1,0,6,0,2249.0,1090.8179
25.9,5.0,1,0,6,2,603.0,957.1074
23.95,5.0,1,0,6,2,816.0,957.1074
17.5,4.0,1,0,6,1,2116.0,1250.0338
16.9,4.0,1,0,6,3,324.0,851.92126
23.25,2.0,1,0,6,3,567.0,882.01227
21.4,3.0,1,0,6,0,413.0,996.99243
28.9,5.0,1,0,6,0,820.0,1011.38806
21.4,4.0,1,0,6,0,397.0,996.99243
20.75,3.0,1,0,6,2,633.0,933.7917
45.95,3.0,1,0,6,2,680.0,1073.6357
29.4,5.0,1,0,6,2,833.0,1006.7024
16.2,3.0,1,0,6,2,578.0,848.0267
25.0,2.0,1,0,6,1,2974.0,1372.8889
29.5,5.0,1,0,6,2,995.0,1006.7024
21.4,3.0,1,0,6,2,334.0,962.3263
24.9,2.0,1,0,1,3,851.0,886.41034
16.05,3.0,1,0,1,3,1271.0,800.17346
19.7,2.0,1,0,1,3,538.0,815.6492
32.75,6.0,1,0,1,0,1094.0,970.5108
19.0,3.0,1,0,1,0,433.0,837.38025
49.4,8.0,1,0,1,0,1695.0,1105.957
15.2,2.0,1,0,1,3,1057.0,781.77655
23.4,3.0,1,0,1,0,1080.0,896.63586
21.2,3.0,1,0,1,1,820.0,1058.7611
21.9,2.0,1,0,1,0,845.0,844.2592
50.6,6.0,1,0,1,3,1874.0,1131.7333
21.4,2.0,1,0,1,3,1159.0,829.60895
17.9,2.0,1,0,2,3,443.0,835.54126
16.7,5.0,1,0,2,3,820.0,904.8373
17.9,2.0,1,0,2,0,604.0,841.60706
16.9,2.0,1,0,2,2,767.0,819.1474
20.65,7.0,1,0,2,2,579.0,1031.2527
17.9,2.0,1,0,2,3,689.0,835.54126
15.45,3.0,1,0,2,2,820.0,879.8607
26.65,4.0,1,0,2,0,916.0,979.5515
21.4,3.0,1,0,2,0,352.0,970.63354
17.15,5.0,1,0,2,0,926.0,866.26764
24.8,3.0,1,0,2,3,760.0,965.69666
15.0,5.0,1,0,2,0,691.0,902.1708
24.7,5.0,1,0,2,2,996.0,976.4838
18.8,2.0,1,0,2,0,347.0,856.14014
15.0,3.0,1,0,2,3,1399.0,863.094
21.4,2.0,1,0,2,3,483.0,858.69244
17.0,2.0,1,0,2,2,820.0,814.9044
15.2,4.0,1,0,2,1,2998.0,1279.124
21.4,3.0,1,0,2,3,820.0,951.45886
15.45,4.0,1,0,2,3,2843.0,884.2743
19.5,3.0,1,0,2,0,1223.0,921.63727
15.9,2.0,1,0,2,1,1700.0,1278.3328
25.45,2.0,1,0,3,3,407.0,880.48096
15.4,2.0,1,0,3,3,387.0,821.2223
42.35,3.0,1,0,3,0,868.0,960.79175
34.55,5.0,1,0,3,0,1152.0,942.3678
26.25,4.0,1,0,3,0,619.0,882.9895
17.9,2.0,1,0,5,3,452.0,828.6624
29.9,4.0,1,0,5,0,719.0,978.11725
15.45,2.0,1,0,5,0,1491.0,822.37085
21.4,3.0,1,0,5,0,1803.0,995.9394
16.4,3.0,1,0,5,2,922.0,845.3812
21.4,5.0,1,0,5,3,911.0,1017.00934
16.4,3.0,1,0,5,3,462.0,849.98944
37.15,5.0,1,0,5,2,714.0,972.28174
18.4,3.0,1,0,5,2,401.0,854.7633
19.5,2.0,1,0,5,3,345.0,829.0289
16.7,2.0,1,0,5,2,548.0,816.2269
21.4,3.0,1,0,5,0,1543.0,995.9394
54.7,5.0,1,0,5,3,1179.0,1146.5446
21.4,3.0,1,0,5,1,1939.0,1138.1079
22.85,3.0,1,0,5,1,1968.0,1465.6461
16.9,2.0,1,0,5,3,550.0,830.4978
50.05,8.0,1,0,5,0,1423.0,1216.9777
24.65,3.0,1,0,5,2,1202.0,935.4009
21.85,4.0,1,0,5,0,2718.0,942.96686
21.4,3.0,1,0,5,0,1397.0,995.9394
16.9,2.0,1,0,5,0,798.0,839.8394
16.7,3.0,1,0,5,2,615.0,843.7204
20.85,3.0,1,0,5,2,551.0,934.01697
21.4,3.0,1,0,5,0,1553.0,995.9394
41.9,5.0,1,0,5,2,1850.0,1034.199
18.85,3.0,1,0,5,3,476.0,858.8179
46.5,6.0,1,0,5,2,1316.0,1033.9308
21.4,3.0,1,0,5,2,1826.0,960.2454
45.35,6.0,1,0,5,0,1587.0,1025.0098
18.5,3.0,1,0,5,0,638.0,895.6228
15.0,3.0,1,0,5,2,788.0,868.1405
37.35,3.0,1,0,5,0,1332.0,979.7304
21.4,3.0,1,0,5,2,1833.0,960.2454
15.5,3.0,1,0,4,3,1465.0,853.3585
19.5,2.0,1,0,4,0,332.0,834.59375
22.0,3.0,1,0,4,0,669.0,884.3008
26.0,3.0,1,0,4,2,820.0,901.9454
15.0,2.0,1,0,4,2,294.0,762.5368
21.4,6.0,1,0,4,2,595.0,947.0279
21.4,3.0,1,0,4,0,613.0,890.7514
15.0,3.0,1,0,4,2,871.0,792.2926
19.0,2.0,1,0,4,0,820.0,831.9981
18.0,2.0,1,0,4,0,820.0,822.78796
21.4,5.0,1,0,4,0,1290.0,930.4361
44.5,4.0,1,0,4,2,947.0,988.3987
16.0,2.0,1,0,4,0,493.0,820.3214
18.0,2.0,1,0,4,0,1010.0,822.78796
28.0,3.0,1,0,4,2,673.0,910.7356
32.5,3.0,1,0,4,2,385.0,931.79205
30.5,4.0,1,0,4,2,410.0,944.92035
15.0,2.0,1,0,4,0,820.0,791.8647
21.4,3.0,1,0,4,0,820.0,890.7514
17.0,2.0,1,0,4,0,740.0,828.0802
21.4,6.0,1,0,4,2,287.0,947.0279
17.0,3.0,1,0,4,2,403.0,838.3874
19.0,2.0,1,0,4,0,820.0,831.9981
21.4,6.0,1,0,4,1,820.0,1121.8657
27.0,3.0,1,0,4,2,279.0,901.9454
39.0,3.0,1,0,4,0,820.0,945.76825
21.0,2.0,1,0,4,0,820.0,851.0972
31.0,3.0,1,0,4,2,820.0,934.60236
17.0,2.0,1,0,4,2,1597.0,811.31537
23.5,2.0,1,0,4,3,468.0,861.1717
22.5,3.0,1,0,4,2,1152.0,895.5452
26.0,2.0,1,0,4,2,821.0,873.42395
21.4,3.0,1,0,4,0,1088.0,890.7514
27.0,4.0,1,0,4,2,820.0,901.9454
30.0,3.0,1,0,4,2,627.0,912.35547
28.0,4.0,1,0,4,2,389.0,910.7356
20.0,2.0,1,0,4,2,2468.0,811.44574
40.0,4.0,1,0,4,0,1168.0,963.26245
17.0,2.0,1,0,4,0,469.0,828.0802
28.0,3.0,1,0,4,0,611.0,894.64355
17.0,2.0,1,0,4,0,366.0,828.0802
24.5,3.0,1,0,4,0,820.0,890.0051
19.5,3.0,1,0,4,0,323.0,849.3943
30.0,3.0,1,0,4,3,1945.0,912.37274
16.0,2.0,1,0,4,0,695.0,820.3214
21.4,4.0,1,0,4,2,1165.0,896.38055
20.0,2.0,1,0,4,2,644.0,811.44574
15.85,4.0,1,0,0,3,929.0,854.316
16.85,3.0,1,0,0,2,883.0,846.12225
29.5,4.0,1,0,0,2,1285.0,934.3236
20.35,3.0,1,0,0,2,787.0,891.8181
21.4,4.0,1,0,0,1,820.0,1084.4319
15.55,3.0,1,0,0,3,1046.0,852.82416
15.9,3.0,1,0,0,0,987.0,844.74945
17.55,3.0,1,0,0,2,725.0,846.676
16.45,3.0,1,0,0,2,530.0,845.95746
29.65,4.0,1,0,0,3,1077.0,931.84735
17.7,3.0,1,0,0,0,917.0,837.27203
50.75,3.0,1,0,0,0,836.0,1077.3043
29.55,6.0,1,0,0,0,1092.0,956.9056
15.35,4.0,1,0,0,2,1181.0,857.6467
21.4,3.0,1,0,0,2,589.0,905.35425
21.4,3.0,1,0,0,0,1512.0,922.10657
16.95,3.0,1,0,0,0,1166.0,846.15186
21.25,4.0,1,0,0,3,1151.0,904.7694
29.95,5.0,1,0,0,0,788.0,956.9006
31.4,3.0,1,0,0,2,723.0,973.84174
39.65,3.0,1,0,0,2,667.0,932.8613
55.0,6.0,1,0,0,2,1531.0,1152.4392
29.6,3.0,1,0,0,0,865.0,936.34467
46.0,6.0,1,0,0,0,880.0,1053.8613
20.35,3.0,1,0,0,2,770.0,891.8181
20.95,2.0,1,0,0,2,1115.0,833.2779
38.85,8.0,1,0,0,2,667.0,1099.339
21.4,2.0,1,0,0,2,540.0,830.2545
20.8,4.0,1,0,0,2,1256.0,897.62506
21.4,8.0,1,0,0,2,1004.0,1023.69165
17.5,7.0,1,0,2,3,1024.0,1059.3497
16.0,8.0,1,0,2,3,842.0,1002.5134
15.15,8.0,1,0,2,0,2188.0,1251.3135
15.15,3.0,1,0,2,3,1642.0,967.3485
20.6,7.0,1,0,2,2,820.0,1031.2527
16.45,3.0,1,0,2,3,1279.0,883.93005
23.14,3.0,1,0,2,0,1089.0,966.5825
15.1,5.0,1,0,2,0,938.0,845.91785
16.15,8.0,1,0,2,0,1428.0,1107.1412
22.75,8.0,1,0,2,0,1009.0,972.00775
18.65,3.0,1,0,2,2,2061.0,891.92255
32.45,7.0,1,0,2,2,1340.0,1060.2782
21.4,3.0,1,0,2,3,1371.0,951.45886
25.4,3.0,1,0,2,0,922.0,979.5515
21.4,3.0,1,0,2,0,1876.0,970.63354
21.4,3.0,1,0,2,0,1780.0,970.63354
15.34,7.0,1,0,2,0,1344.0,1005.3472
21.4,8.0,1,0,2,0,1398.0,1082.0298
19.95,6.0,1,0,2,0,2434.0,938.9348
15.15,7.0,1,0,2,0,1638.0,1169.3643
20.65,8.0,1,0,2,0,882.0,1027.3496
25.64,3.0,1,0,2,2,820.0,965.32697
36.9,3.0,1,0,2,2,2692.0,1004.5915
21.4,5.0,1,0,2,0,1276.0,1013.45056
21.9,8.0,1,0,2,0,440.0,948.6445
30.6,3.0,1,0,2,3,528.0,1015.8338
16.8,2.0,1,0,2,0,307.0,841.26575
21.4,5.0,1,0,2,0,976.0,1013.45056
47.3,5.0,1,0,2,0,902.0,1096.9432
42.6,4.0,1,0,2,0,883.0,1080.038
32.0,3.0,1,0,2,0,644.0,1027.5928
48.7,6.0,1,0,2,0,1018.0,1109.2595
25.5,2.0,1,0,2,2,554.0,899.73865
17.4,3.0,1,0,2,3,281.0,884.3437
17.4,3.0,1,0,2,0,820.0,865.55786
21.9,3.0,1,0,2,2,815.0,944.76263
18.7,2.0,1,0,2,2,588.0,821.8598
16.7,2.0,1,0,2,0,891.0,841.26575
15.7,2.0,1,0,2,0,779.0,832.3187
21.5,2.0,1,0,2,0,500.0,894.48267
18.6,3.0,1,0,2,0,422.0,908.3953
21.7,3.0,1,0,2,3,618.0,944.50964
19.5,2.0,1,0,2,3,362.0,839.3029
15.8,2.0,1,0,2,3,839.0,829.48987
29.6,4.0,1,0,2,0,1182.0,982.23846
18.0,2.0,1,0,2,0,392.0,841.60706
26.4,4.0,1,0,2,2,457.0,965.32697
22.2,3.0,1,0,2,3,694.0,945.4264
18.2,3.0,1,0,2,3,347.0,893.03107
21.9,3.0,1,0,2,0,890.0,965.06714
36.6,4.0,1,0,2,0,1564.0,1043.3744
39.9,5.0,1,0,2,0,886.0,1114.4064
17.5,2.0,1,0,2,2,710.0,823.6952
31.2,5.0,1,0,2,0,498.0,1031.2064
23.9,3.0,1,0,2,0,910.0,993.24207
15.7,2.0,1,0,2,0,1519.0,832.3187
37.5,4.0,1,0,2,3,553.0,1012.553
52.5,5.0,1,0,2,0,625.0,1028.5276
16.0,2.0,1,0,2,0,820.0,831.08466
25.2,4.0,1,0,2,3,820.0,965.69666
21.6,3.0,1,0,2,0,588.0,968.53955
18.0,2.0,1,0,2,0,579.0,841.60706
33.0,4.0,1,0,2,0,860.0,1027.5928
19.2,2.0,1,0,2,2,1076.0,824.9851
31.4,4.0,1,0,2,3,447.0,1014.6522
36.0,3.0,1,0,2,0,462.0,1034.7788
19.0,2.0,1,0,2,0,820.0,856.14014
21.5,2.0,1,0,2,0,664.0,894.48267
39.3,4.0,1,0,2,0,674.0,1046.6921
22.5,3.0,1,0,2,2,598.0,950.14667
51.8,5.0,1,0,2,2,946.0,1003.20874
19.4,2.0,1,0,2,3,417.0,839.3029
26.7,3.0,1,0,2,0,538.0,979.5515
25.5,3.0,1,0,2,3,820.0,965.69666
17.4,3.0,1,0,2,3,820.0,884.3437
25.3,3.0,1,0,2,0,760.0,979.5515
26.0,4.0,1,0,2,3,377.0,965.69666
21.4,8.0,1,0,2,0,739.0,1082.0298
18.2,2.0,1,0,2,3,377.0,835.54126
25.3,3.0,1,0,2,0,593.0,979.5515
15.6,2.0,1,0,2,0,659.0,832.04785
26.2,3.0,1,0,2,2,1162.0,965.32697
29.2,4.0,1,0,2,3,453.0,973.075
32.6,3.0,1,0,2,2,971.0,1016.74164
25.3,3.0,1,0,2,0,543.0,979.5515
21.4,2.0,1,0,4,3,422.0,838.3813
18.0,3.0,1,0,4,0,1683.0,837.5885
16.0,3.0,1,0,4,0,877.0,822.3065
22.5,4.0,1,0,4,2,601.0,895.5452
19.7,2.0,1,0,4,0,1615.0,828.3992
24.95,2.0,1,0,4,3,521.0,875.80334
22.1,3.0,1,0,4,3,323.0,897.56915
16.1,3.0,1,0,4,3,555.0,823.528
21.4,3.0,1,0,4,0,508.0,890.7514
21.4,2.0,1,0,4,3,513.0,838.3813
21.4,2.0,1,0,4,3,820.0,838.3813
18.0,2.0,1,0,4,0,537.0,822.78796
29.85,3.0,1,0,4,0,808.0,896.0096
16.2,2.0,1,0,4,2,439.0,817.2192
15.6,2.0,1,0,4,2,415.0,811.4156
16.9,2.0,1,0,4,2,889.0,815.55835
22.9,2.0,1,0,4,0,956.0,840.6731
26.4,4.0,1,0,4,0,456.0,890.0051
23.5,3.0,1,0,4,2,501.0,891.37213
24.15,3.0,1,0,4,2,642.0,901.9454
17.95,2.0,1,0,4,3,623.0,826.53516
21.4,2.0,1,0,4,0,1946.0,835.4477
33.3,3.0,1,0,4,2,1108.0,942.0413
17.9,3.0,1,0,4,0,1286.0,837.5885
36.25,5.0,1,0,4,2,1516.0,992.68384
21.35,3.0,1,0,4,0,632.0,890.7514
24.35,3.0,1,0,4,0,1188.0,890.0051
42.85,4.0,1,0,4,2,525.0,988.3987
15.9,3.0,1,0,4,3,820.0,847.77954
21.0,3.0,1,0,4,3,534.0,888.54114
21.4,3.0,1,0,4,3,288.0,903.7884
26.5,4.0,1,0,4,0,500.0,890.0051
17.0,3.0,1,0,4,2,803.0,838.3874
15.5,3.0,1,0,4,2,539.0,842.34125
17.0,2.0,1,0,4,2,742.0,811.31537
22.2,2.0,1,0,4,3,820.0,841.398
16.1,3.0,1,0,4,3,333.0,823.528
18.5,3.0,1,0,4,2,319.0,844.9854
34.25,3.0,1,0,4,2,820.0,934.3639
19.5,2.0,1,0,4,0,528.0,834.59375
26.75,3.0,1,0,4,2,571.0,901.9454
16.95,2.0,1,0,4,2,382.0,815.55835
18.0,2.0,1,0,4,2,538.0,810.6084
23.75,3.0,1,0,4,0,896.0,889.2516
22.6,3.0,1,0,4,0,559.0,887.0736
22.9,2.0,1,0,4,3,820.0,846.7409
21.4,2.0,1,0,4,0,433.0,835.4477
20.5,3.0,1,0,4,0,495.0,878.89996
21.1,3.0,1,0,4,0,397.0,885.0358
35.0,4.0,1,0,4,2,1046.0,936.79065
46.8,2.0,1,0,4,0,1087.0,972.4491
24.6,2.0,1,0,4,2,1263.0,873.048
21.4,6.0,1,0,4,2,1259.0,947.0279
15.75,2.0,1,0,4,2,1158.0,811.4156
16.1,3.0,1,0,4,3,387.0,823.528
32.25,3.0,1,0,4,2,644.0,933.0091
20.5,3.0,1,0,4,2,695.0,881.7399
17.55,3.0,1,0,4,1,2893.0,1266.0813
23.05,3.0,1,0,4,2,548.0,895.79816
34.7,4.0,1,0,4,0,625.0,927.48047
15.6,2.0,1,0,4,0,498.0,820.6699
40.5,5.0,1,0,4,2,584.0,1022.09515
16.3,2.0,1,0,4,2,534.0,817.2192
21.4,8.0,1,0,4,3,2910.0,1068.2638
22.2,2.0,1,0,4,0,594.0,839.1576
16.9,2.0,1,0,4,2,820.0,815.55835
22.9,2.0,1,0,4,0,519.0,840.6731
28.15,3.0,1,0,4,2,1258.0,910.7356
22.2,2.0,1,0,4,2,473.0,825.916
21.2,2.0,1,0,4,3,820.0,849.34894
21.4,2.0,1,0,4,2,820.0,821.5005
21.4,3.0,1,0,4,0,770.0,890.7514
17.0,3.0,1,0,4,0,312.0,824.0619
22.1,4.0,1,0,4,2,659.0,890.1612
21.4,3.0,1,0,4,2,604.0,896.38055
16.0,2.0,1,0,4,0,604.0,820.3214
21.4,8.0,1,0,4,2,1198.0,1062.0514
16.05,2.0,1,0,4,3,972.0,804.53015
21.0,2.0,1,0,4,2,660.0,824.0794
15.5,2.0,1,0,4,3,639.0,834.36066
41.4,3.0,1,0,4,3,625.0,1005.4267
22.95,3.0,1,0,4,3,2166.0,902.91205
22.1,4.0,1,0,4,3,483.0,897.56915
19.4,3.0,1,0,4,0,695.0,849.3943
17.5,2.0,1,0,4,0,403.0,822.78796
21.4,2.0,1,0,4,2,317.0,821.5005
21.95,3.0,1,0,4,0,630.0,884.3008
15.65,3.0,1,0,4,2,307.0,838.4876
17.2,2.0,1,0,4,2,478.0,812.4438
22.7,3.0,1,0,4,2,509.0,897.0556
25.25,3.0,1,0,4,2,1183.0,901.9454
21.4,2.0,1,0,2,3,523.0,858.69244
19.7,3.0,1,0,2,0,820.0,915.4428
19.8,2.0,1,0,2,0,2930.0,873.43604
17.6,2.0,1,0,2,0,796.0,841.60706
18.1,2.0,1,0,2,0,1328.0,841.60706
35.8,3.0,1,0,2,3,924.0,1030.2515
17.2,5.0,1,0,2,0,1302.0,866.26764
39.1,4.0,1,0,2,0,845.0,1046.6921
20.7,4.0,1,0,2,0,1154.0,970.0082
16.9,3.0,1,0,2,3,1347.0,884.3437
17.3,4.0,1,0,2,0,718.0,864.2068
29.2,4.0,1,0,2,3,564.0,973.075
23.2,6.0,1,0,2,2,796.0,964.152
16.5,3.0,1,0,2,0,558.0,874.0241
18.2,2.0,1,0,2,0,2068.0,841.60706
18.4,2.0,1,0,2,0,820.0,811.892
45.5,4.0,1,0,2,0,1219.0,1081.284
18.1,2.0,1,0,2,3,683.0,835.54126
29.4,3.0,1,0,2,0,1814.0,988.0489
42.1,4.0,1,0,2,0,1219.0,1080.038
21.4,3.0,1,0,2,0,1393.0,970.63354
20.4,2.0,1,0,2,2,669.0,849.10645
31.4,4.0,1,0,2,2,1629.0,1014.471
21.4,3.0,1,0,2,3,674.0,951.45886
16.8,2.0,1,0,2,0,1515.0,841.26575
21.4,3.0,1,0,2,0,2249.0,970.63354
16.7,3.0,1,0,2,2,941.0,881.90515
16.6,2.0,1,0,2,3,373.0,834.1589
21.4,2.0,1,0,2,3,665.0,858.69244
15.8,2.0,1,0,2,0,623.0,832.3187
19.7,3.0,1,0,2,0,491.0,915.4428
22.5,3.0,1,0,4,3,565.0,902.6591
21.4,2.0,1,0,4,3,607.0,838.3813
30.4,5.0,1,0,4,3,770.0,962.4874
26.2,5.0,1,0,4,3,592.0,909.837
18.5,3.0,1,0,4,1,820.0,1242.9792
24.0,4.0,1,0,4,3,725.0,920.95984
18.0,3.0,1,0,4,3,399.0,852.838
17.05,2.0,1,0,4,3,759.0,832.0389
34.5,5.0,1,0,4,3,820.0,951.65704
33.1,5.0,1,0,1,3,1356.0,980.7689
16.8,4.0,1,0,1,0,308.0,809.4415
16.1,3.0,1,0,1,3,618.0,800.17346
15.2,3.0,1,0,1,3,820.0,794.88025
19.5,3.0,1,0,1,0,356.0,842.00085
15.4,4.0,1,0,1,0,501.0,768.815
15.2,3.0,1,0,1,0,534.0,753.71387
37.6,3.0,1,0,1,3,500.0,961.94586
15.7,2.0,1,0,1,3,362.0,777.98206
15.5,3.0,1,0,1,0,454.0,750.7651
24.2,6.0,1,0,1,2,810.0,901.4419
19.5,3.0,1,0,1,3,946.0,837.16095
21.4,2.0,1,0,1,2,518.0,815.3099
28.1,5.0,1,0,1,3,518.0,945.851
16.0,5.0,1,0,1,0,583.0,798.0692
22.6,5.0,1,0,1,2,761.0,910.44434
28.7,4.0,1,0,1,2,820.0,919.40686
15.2,2.0,1,0,1,3,820.0,781.77655
15.1,3.0,1,0,1,3,820.0,744.12177
16.0,3.0,1,0,1,3,1581.0,816.2817
17.9,4.0,1,0,1,3,382.0,837.1567
21.4,3.0,1,0,1,3,589.0,894.7909
15.6,3.0,1,0,1,3,820.0,789.59393
15.1,2.0,1,0,1,0,820.0,716.5218
16.0,4.0,1,0,1,2,951.0,819.6848
15.1,3.0,1,0,1,3,299.0,744.12177
21.4,3.0,1,0,1,3,820.0,894.7909
21.4,8.0,1,0,1,0,820.0,960.93274
21.4,4.0,1,0,1,2,648.0,889.96466
21.4,3.0,1,0,1,3,1632.0,894.7909
17.8,4.0,1,0,1,2,820.0,822.9494
27.1,4.0,1,0,1,0,548.0,902.94763
15.1,2.0,1,0,1,2,276.0,720.934
18.0,4.0,1,1,6,3,835.0,991.98865
22.5,2.0,1,1,6,3,1318.0,1119.3566
21.5,5.0,1,1,6,3,1313.0,1114.8044
21.4,2.0,1,1,6,3,1318.0,929.67365
35.0,8.0,1,1,6,3,815.0,1277.4116
37.0,6.0,1,1,6,2,382.0,1268.9099
15.0,3.0,1,1,6,3,583.0,1089.013
16.0,3.0,1,1,6,0,820.0,967.48206
15.0,3.0,1,1,6,2,820.0,1070.4397
16.0,3.0,1,1,6,3,387.0,978.63947
16.0,2.0,1,1,6,1,820.0,1371.2329
15.5,3.0,1,1,6,3,1503.0,1005.70105
18.6,2.0,1,0,4,3,446.0,826.53516
20.8,2.0,1,0,4,0,681.0,852.6574
25.1,3.0,1,0,4,0,429.0,890.0051
21.4,3.0,1,0,4,0,440.0,890.7514
29.2,3.0,1,0,4,2,1086.0,908.3258
18.1,3.0,1,0,4,2,942.0,844.9854
25.8,2.0,1,0,4,2,712.0,873.42395
17.8,3.0,1,0,4,2,641.0,839.5158
21.2,2.0,1,0,4,2,650.0,833.86707
18.2,2.0,1,0,4,0,696.0,822.78796
25.2,4.0,1,0,4,2,810.0,901.9454
17.3,2.0,1,0,4,2,678.0,812.4438
18.7,3.0,1,0,4,2,837.0,844.9854
18.4,3.0,1,0,4,2,843.0,844.9854
25.0,3.0,1,0,4,0,645.0,890.0051
17.8,2.0,1,0,4,0,445.0,822.78796
21.3,2.0,1,0,4,2,1030.0,821.5005
18.2,3.0,1,0,4,2,1022.0,844.9854
21.4,2.0,1,0,4,0,617.0,835.4477
29.0,3.0,1,0,4,2,535.0,908.3258
15.0,2.0,1,0,4,2,513.0,762.5368
27.4,2.0,1,0,4,3,752.0,877.9066
17.2,2.0,1,0,4,3,549.0,828.37054
16.2,2.0,1,0,4,0,910.0,836.9337
21.3,2.0,1,0,4,2,616.0,821.5005
22.1,3.0,1,0,4,2,908.0,890.1612
22.1,3.0,1,0,4,3,746.0,897.56915
26.8,4.0,1,0,4,0,960.0,890.0051
20.6,2.0,1,0,4,0,663.0,864.59863
